id,title,popularity,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,sciencefiction,thriller,tvmovie,war,western
414,Batman Forever,13.321354,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
649,Belle de Jour,10.142662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1873,Beyond Rangoon,2.04189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5894,Blue in the Face,11.528147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,Canadian Bacon,5.391556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,Casper,12.812539,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20649,Clockers,4.558992,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10329,Congo,7.260574,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
8963,Crimson Tide,8.657365,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26564,Crumb,3.620388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,Desperado,6.950458,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8512,Devil in a Blue Dress,4.646132,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1572,Die Hard: With a Vengeance,15.138855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13552,The Doom Generation,7.120806,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259209,Feast of July,0.523575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6520,First Knight,15.178338,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9073,Free Willy 2 - The Adventure Home,7.575098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10428,Hackers,14.810519,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17447,Jeffrey,3.196456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9886,Johnny Mnemonic,11.715868,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9482,Judge Dredd,8.184815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19326,Jury Duty,3.676921,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,Kids,4.877872,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,Living in Oblivion,10.058329,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
